"date","geography","geography code","Rural Urban","Age: All usual residents; measures: Value","Age: Age 0 to 4; measures: Value","Age: Age 5 to 7; measures: Value","Age: Age 8 to 9; measures: Value","Age: Age 10 to 14; measures: Value","Age: Age 15; measures: Value","Age: Age 16 to 17; measures: Value","Age: Age 18 to 19; measures: Value","Age: Age 20 to 24; measures: Value","Age: Age 25 to 29; measures: Value","Age: Age 30 to 44; measures: Value","Age: Age 45 to 59; measures: Value","Age: Age 60 to 64; measures: Value","Age: Age 65 to 74; measures: Value","Age: Age 75 to 84; measures: Value","Age: Age 85 to 89; measures: Value","Age: Age 90 and over; measures: Value","Age: Mean Age; measures: Value","Age: Median Age; measures: Value"
"2011","E00174673","E00174673","Total",111,1,0,0,1,0,0,2,4,9,77,16,0,1,0,0,0,36.5,36.0
"2011","E00004245","E00004245","Total",317,14,7,4,12,4,8,11,18,32,80,69,11,18,17,6,6,40.2,36.0
"2011","E00004247","E00004247","Total",314,10,7,8,14,2,5,6,16,44,83,59,14,27,14,3,2,39.7,36.0
"2011","E00004248","E00004248","Total",446,19,14,15,21,6,9,9,55,68,99,92,6,25,8,0,0,33.6,30.5
"2011","E00004254","E00004254","Total",315,41,9,11,16,3,8,10,27,34,68,54,9,14,8,2,1,31.5,29.0
"2011","E00004273","E00004273","Total",364,14,5,7,8,2,3,6,45,60,91,49,18,31,20,5,0,38.7,32.5
"2011","E00004276","E00004276","Total",274,17,9,2,12,0,5,2,18,31,78,54,13,14,16,2,1,38.2,34.0
"2011","E00004265","E00004265","Total",234,11,8,4,8,1,7,2,25,39,57,38,9,13,11,1,0,35.6,32.0
"2011","E00004266","E00004266","Total",345,23,10,10,22,4,13,9,24,38,82,71,12,16,8,2,1,34.0,32.0
"2011","E00004268","E00004268","Total",319,20,6,3,29,5,7,4,31,43,86,54,11,15,5,0,0,33.1,30.0
"2011","E00004269","E00004269","Total",231,7,6,3,9,3,3,5,17,38,65,36,7,20,8,2,2,38.1,34.0
"2011","E00004272","E00004272","Total",273,10,4,4,12,6,9,5,21,14,56,70,13,33,12,2,2,41.7,43.0
"2011","E00004274","E00004274","Total",291,16,5,3,14,3,5,3,22,49,64,73,15,8,6,4,1,37.2,34.0
"2011","E00004585","E00004585","Total",260,16,5,7,9,1,4,5,25,30,73,53,11,15,6,0,0,35.8,34.5
"2011","E00004586","E00004586","Total",247,12,4,1,5,1,7,4,12,35,75,40,18,21,11,1,0,39.9,36.0
"2011","E00004588","E00004588","Total",322,12,4,4,14,0,11,2,21,45,118,52,15,18,4,1,1,36.1,33.0
"2011","E00004594","E00004594","Total",255,15,7,5,6,4,1,7,15,40,90,37,8,15,4,1,0,35.1,33.0
"2011","E00004598","E00004598","Total",242,14,6,1,10,2,5,3,18,46,63,45,5,15,7,2,0,36.0,31.0
"2011","E00004599","E00004599","Total",311,16,3,6,10,1,3,2,29,53,104,32,16,20,10,5,1,37.1,32.0
"2011","E00004565","E00004565","Total",309,21,5,14,27,2,3,8,26,15,52,46,17,29,32,8,4,41.1,40.0
"2011","E00004591","E00004591","Total",262,22,10,4,22,5,7,7,27,20,62,43,14,13,6,0,0,32.9,32.0
"2011","E00004600","E00004600","Total",345,27,18,19,30,4,12,9,30,27,78,52,13,14,11,1,0,31.2,29.0
"2011","E00004601","E00004601","Total",289,27,14,10,22,2,7,8,22,24,69,48,6,19,7,4,0,33.0,32.0
"2011","E00004603","E00004603","Total",358,18,9,16,36,6,14,17,34,41,68,56,10,17,13,2,1,32.8,27.0
"2011","E00004562","E00004562","Total",272,17,3,3,10,3,1,6,25,45,83,39,7,19,9,1,1,35.4,31.0
"2011","E00004564","E00004564","Total",297,10,7,5,7,1,3,4,77,47,89,27,7,4,7,1,1,30.9,29.0
"2011","E00004567","E00004567","Total",385,27,21,15,38,11,13,14,46,29,82,56,7,14,8,3,1,29.9,25.0
"2011","E00004597","E00004597","Total",585,21,4,8,5,4,3,1,17,116,322,47,11,18,6,1,1,33.1,31.0
"2011","E00004602","E00004602","Total",252,16,4,3,9,2,3,5,17,43,97,29,8,9,3,4,0,34.4,32.0
"2011","E00004813","E00004813","Total",374,27,10,7,20,1,3,3,12,37,129,59,23,21,17,2,3,37.7,36.0
"2011","E00004820","E00004820","Total",292,24,5,1,5,0,5,1,18,50,136,25,13,7,2,0,0,32.4,31.5
"2011","E00004848","E00004848","Total",327,18,3,4,12,3,6,2,25,50,113,50,10,20,6,3,2,36.1,33.0
"2011","E00004849","E00004849","Total",286,13,2,5,9,1,5,2,12,48,97,39,21,13,10,7,2,39.0,36.0
"2011","E00004850","E00004850","Total",446,27,12,4,13,1,4,4,23,96,170,49,8,21,9,3,2,33.5,31.0
"2011","E00004853","E00004853","Total",307,11,0,0,3,0,2,0,37,91,134,15,4,7,3,0,0,31.3,30.0
"2011","E00004814","E00004814","Total",209,4,5,2,1,2,1,0,4,56,79,19,11,17,6,1,1,38.2,33.0
"2011","E00004818","E00004818","Total",202,1,1,1,0,0,0,0,27,45,91,17,12,5,2,0,0,35.3,32.0
"2011","E00004821","E00004821","Total",191,10,1,1,3,0,0,1,8,42,74,25,4,12,3,3,4,37.8,33.0
"2011","E00004824","E00004824","Total",218,6,1,0,0,0,1,2,12,47,112,14,7,11,5,0,0,36.4,33.0
"2011","E00004825","E00004825","Total",201,7,4,3,3,0,0,1,13,54,84,22,5,4,0,1,0,33.0,31.0
"2011","E00004826","E00004826","Total",235,7,1,2,2,1,2,4,12,56,103,23,4,15,3,0,0,35.2,32.0
"2011","E00004851","E00004851","Total",188,5,3,2,3,0,2,0,22,50,79,12,2,6,0,1,1,32.0,30.0
"2011","E00004816","E00004816","Total",245,12,3,2,6,1,3,3,25,37,95,32,11,10,4,1,0,35.4,34.0
"2011","E00004817","E00004817","Total",258,28,11,6,8,0,0,1,13,38,78,31,12,22,9,1,0,35.3,34.0
"2011","E00004819","E00004819","Total",335,27,10,7,11,4,8,4,9,29,123,55,19,15,13,1,0,36.5,36.0
"2011","E00004822","E00004822","Total",350,43,13,4,9,1,5,3,18,43,123,54,4,14,9,5,2,33.7,32.0
"2011","E00004852","E00004852","Total",290,16,8,5,5,1,1,0,15,46,98,36,19,25,7,6,2,39.0,35.0
"2011","E00004815","E00004815","Total",512,28,14,5,17,5,9,13,52,101,147,64,19,30,7,1,0,33.3,30.0
"2011","E00004823","E00004823","Total",387,22,16,17,22,4,10,10,22,29,112,44,16,35,19,6,3,36.7,35.0
"2011","E00004827","E00004827","Total",344,22,5,8,24,2,10,9,27,39,89,69,16,17,6,0,1,34.8,32.0
"2011","E00004828","E00004828","Total",273,8,7,2,10,4,4,11,25,39,60,54,13,24,12,0,0,38.4,33.0
"2011","E00004829","E00004829","Total",238,9,7,2,5,0,3,1,21,53,89,26,9,7,5,1,0,33.9,31.0
"2011","E00004831","E00004831","Total",255,21,13,9,17,8,7,12,11,10,73,52,9,9,2,1,1,32.4,34.0
"2011","E00004830","E00004830","Total",304,18,6,1,9,2,5,3,21,62,112,22,17,20,6,0,0,34.6,31.5
"2011","E00004832","E00004832","Total",342,14,7,0,11,3,9,14,40,75,80,64,11,11,3,0,0,33.4,29.0
"2011","E00004835","E00004835","Total",327,12,1,3,8,1,3,4,34,89,113,35,8,11,2,3,0,33.2,30.0
"2011","E00004837","E00004837","Total",400,23,11,12,6,6,4,6,26,95,135,44,11,10,7,1,3,32.2,30.0
"2011","E00004840","E00004840","Total",236,10,5,2,10,1,2,1,12,52,93,19,11,13,4,0,1,34.3,32.0
"2011","E00004841","E00004841","Total",276,13,12,6,17,1,5,8,17,35,87,38,6,20,9,1,1,35.0,32.0
"2011","E00004120","E00004120","Total",314,22,8,3,8,0,3,3,20,42,108,38,25,25,5,3,1,37.5,35.0
"2011","E00004140","E00004140","Total",206,12,5,1,6,0,1,0,6,18,79,31,11,13,14,6,3,42.4,36.5
"2011","E00004141","E00004141","Total",188,10,2,2,2,1,2,2,8,12,63,39,9,27,5,4,0,43.3,41.5
"2011","E00004142","E00004142","Total",237,20,3,2,1,1,3,1,10,24,92,43,10,17,7,1,2,38.3,36.0
"2011","E00004145","E00004145","Total",256,12,6,4,8,0,4,4,13,34,87,43,11,17,9,2,2,38.5,36.0
"2011","E00004152","E00004152","Total",243,20,14,5,8,1,5,3,6,16,73,45,9,20,13,3,2,38.6,39.0
"2011","E00004121","E00004121","Total",250,29,12,3,0,0,1,0,5,16,93,28,16,27,12,8,0,40.1,37.0
"2011","E00004143","E00004143","Total",242,23,7,4,8,0,0,2,7,27,91,39,15,9,7,0,3,36.3,35.0
"2011","E00004150","E00004150","Total",304,26,2,1,4,1,5,0,14,72,122,35,7,9,5,0,1,32.6,31.0
"2011","E00004154","E00004154","Total",255,28,2,3,10,0,0,0,9,32,120,26,7,7,10,0,1,33.9,33.0
"2011","E00004155","E00004155","Total",250,27,10,6,8,1,5,2,9,13,85,49,11,11,11,1,1,36.2,36.0
"2011","E00004156","E00004156","Total",223,21,7,4,6,1,0,0,5,8,91,39,8,22,9,1,1,38.8,36.0
"2011","E00004162","E00004162","Total",248,23,5,5,2,0,0,0,19,49,80,36,14,11,4,0,0,34.1,32.0
"2011","E00004126","E00004126","Total",274,19,5,4,7,2,1,3,8,21,123,43,8,13,13,3,1,38.1,36.0
"2011","E00004128","E00004128","Total",293,17,11,4,5,2,0,3,14,36,108,33,17,20,18,4,1,39.2,36.0
"2011","E00004129","E00004129","Total",265,19,2,0,1,0,1,3,7,41,98,42,16,24,6,5,0,39.9,35.0
"2011","E00004131","E00004131","Total",280,21,8,5,7,11,1,4,3,25,75,75,15,16,12,1,1,38.8,39.0
"2011","E00004132","E00004132","Total",204,23,7,4,3,1,4,5,2,16,86,30,6,9,4,4,0,34.7,34.0
"2011","E00004137","E00004137","Total",272,17,3,3,7,6,0,0,5,16,102,57,17,21,15,2,1,41.7,39.0
"2011","E00004124","E00004124","Total",176,14,8,4,3,0,1,1,11,20,48,31,10,9,11,4,1,39.1,36.0
"2011","E00004125","E00004125","Total",268,7,3,3,2,1,2,0,14,53,102,29,9,25,12,5,1,40.1,35.0
"2011","E00004127","E00004127","Total",265,16,4,3,14,1,4,5,22,43,75,32,13,19,12,1,1,36.2,31.0
"2011","E00004130","E00004130","Total",268,18,7,2,7,3,4,3,12,45,94,38,10,12,10,2,1,35.9,33.0
"2011","E00004133","E00004133","Total",255,19,11,8,8,1,6,4,8,29,87,40,8,19,5,0,2,35.3,35.0
"2011","E00004135","E00004135","Total",143,3,0,0,0,1,1,0,8,24,74,7,11,9,5,0,0,38.8,35.0
"2011","E00004168","E00004168","Total",194,17,8,0,1,0,1,0,3,20,77,23,9,10,19,5,1,40.8,37.0
"2011","E00004448","E00004448","Total",334,23,6,9,20,3,5,6,21,32,102,53,16,20,11,5,2,36.9,36.0
"2011","E00004450","E00004450","Total",381,19,5,6,13,6,6,6,62,59,112,41,12,22,6,3,3,34.0,30.0
"2011","E00004453","E00004453","Total",409,31,16,6,30,7,14,18,43,29,88,71,10,16,26,1,3,34.1,31.0
"2011","E00004458","E00004458","Total",440,30,11,11,25,8,8,6,33,49,137,64,15,33,7,2,1,34.5,33.0
"2011","E00004462","E00004462","Total",237,15,9,5,6,1,2,3,16,30,61,35,14,30,5,4,1,39.0,36.0
"2011","E00004442","E00004442","Total",247,12,8,5,22,1,12,5,20,19,47,40,11,22,18,3,2,38.0,33.0
"2011","E00004446","E00004446","Total",304,24,16,9,15,5,5,11,17,38,68,52,21,9,10,1,3,34.2,31.0
"2011","E00004455","E00004455","Total",351,41,22,18,31,5,11,10,26,23,88,46,7,14,9,0,0,28.6,28.0
"2011","E00004460","E00004460","Total",220,23,12,6,19,2,5,2,11,18,57,29,10,8,10,7,1,34.4,31.5
"2011","E00004470","E00004470","Total",329,20,13,4,15,1,10,7,34,56,87,45,9,16,8,2,2,33.8,30.0
"2011","E00004465","E00004465","Total",373,14,10,12,22,1,12,7,39,50,72,64,18,34,14,3,1,37.2,33.0
"2011","E00004467","E00004467","Total",304,13,10,3,23,2,4,8,38,26,77,41,14,27,13,5,0,37.2,34.0
"2011","E00004474","E00004474","Total",362,21,6,8,9,1,3,2,37,54,115,50,16,22,15,3,0,36.4,33.0
"2011","E00004475","E00004475","Total",291,24,8,8,26,2,6,9,34,26,72,43,6,14,11,1,1,32.3,30.0
"2011","E00004476","E00004476","Total",352,24,21,18,35,6,10,10,22,22,90,47,14,9,20,0,4,32.6,30.5
"2011","E00004478","E00004478","Total",438,18,6,3,24,3,5,11,54,79,152,46,17,12,5,2,1,32.7,30.0
"2011","E00004459","E00004459","Total",310,28,12,15,25,3,7,2,12,19,82,38,13,32,17,2,3,36.6,35.0
"2011","E00004461","E00004461","Total",388,40,13,13,38,4,8,14,43,43,80,57,12,10,12,0,1,30.0,27.0
"2011","E00004463","E00004463","Total",364,38,26,12,35,6,6,7,24,20,93,58,10,17,8,3,1,31.0,31.0
"2011","E00004464","E00004464","Total",110,0,0,0,0,0,1,0,3,0,3,5,15,24,42,14,3,72.0,76.0
"2011","E00004468","E00004468","Total",516,53,39,19,41,4,16,15,58,56,109,56,8,23,13,5,1,28.9,25.0
"2011","E00004472","E00004472","Total",356,10,12,5,19,2,9,5,49,45,93,58,22,12,13,2,0,35.8,33.0
"2011","E00004466","E00004466","Total",220,6,0,0,2,0,1,3,24,44,91,16,6,8,17,2,0,37.5,32.0
"2011","E00004469","E00004469","Total",262,12,5,4,8,4,4,4,14,24,82,42,13,24,15,5,2,40.9,37.0
"2011","E00004471","E00004471","Total",218,8,5,0,2,1,1,1,11,42,90,24,10,10,7,1,5,38.0,34.0
"2011","E00004473","E00004473","Total",240,9,4,7,8,2,2,6,7,21,65,49,13,14,23,7,3,43.6,41.0
"2011","E00004477","E00004477","Total",298,14,3,2,3,1,0,4,21,45,117,33,9,18,25,0,3,39.6,34.0
"2011","E00004479","E00004479","Total",294,9,10,6,14,3,8,2,27,48,86,39,13,10,11,8,0,35.9,32.0
"2011","E00004282","E00004282","Total",302,23,8,4,11,4,6,7,20,45,103,42,7,13,6,3,0,33.4,32.0
"2011","E00004284","E00004284","Total",247,9,5,3,12,1,8,6,30,43,60,35,8,19,6,2,0,35.1,30.0
"2011","E00004286","E00004286","Total",294,10,4,4,4,2,11,9,28,56,90,25,18,16,9,6,2,36.9,31.0
"2011","E00004287","E00004287","Total",273,13,11,2,14,9,9,3,23,52,81,23,7,15,3,8,0,32.7,30.0
"2011","E00004289","E00004289","Total",232,10,1,2,1,1,1,9,21,45,91,28,7,9,6,0,0,34.7,31.0
"2011","E00004290","E00004290","Total",306,10,9,4,9,1,4,1,42,60,100,32,14,12,8,0,0,34.1,31.0
"2011","E00004283","E00004283","Total",267,11,6,6,9,2,5,5,13,34,79,55,19,16,5,1,1,38.5,37.0
"2011","E00004288","E00004288","Total",318,13,4,7,15,4,4,6,33,56,100,44,11,16,4,1,0,34.3,32.0
"2011","E00004291","E00004291","Total",340,21,12,8,18,3,4,10,28,28,76,59,26,28,17,0,2,38.3,36.5
"2011","E00004292","E00004292","Total",332,31,22,10,40,5,9,12,26,26,73,43,11,11,9,2,2,30.0,26.5
"2011","E00004293","E00004293","Total",276,17,13,4,14,5,4,4,26,37,69,49,6,14,10,2,2,34.6,31.0
"2011","E00004294","E00004294","Total",215,10,4,2,3,2,1,2,24,45,74,19,5,14,8,1,1,35.1,31.0
"2011","E00004604","E00004604","Total",262,27,7,2,3,0,8,4,18,18,82,47,7,20,17,2,0,38.0,37.5
"2011","E00004605","E00004605","Total",279,15,8,4,21,5,8,6,13,22,84,43,20,12,12,4,2,36.8,34.0
"2011","E00004612","E00004612","Total",299,17,9,4,12,4,7,11,21,34,89,49,15,13,10,4,0,35.7,33.0
"2011","E00004613","E00004613","Total",246,22,10,3,8,1,4,0,12,46,57,47,9,12,15,0,0,35.7,32.0
"2011","E00004614","E00004614","Total",527,40,23,9,23,3,8,7,57,99,161,53,16,17,7,4,0,31.1,29.0
"2011","E00004621","E00004621","Total",297,12,9,9,11,0,10,6,24,46,81,37,15,19,16,2,0,36.6,33.0
"2011","E00004615","E00004615","Total",210,7,3,1,5,0,1,2,11,51,63,32,16,8,9,1,0,38.0,34.0
"2011","E00004616","E00004616","Total",269,17,2,2,3,1,2,0,19,51,106,39,10,6,8,2,1,36.1,33.0
"2011","E00004617","E00004617","Total",211,18,1,1,1,0,1,3,17,29,87,36,4,7,6,0,0,35.5,34.0
"2011","E00004618","E00004618","Total",245,8,5,2,2,0,2,3,11,50,91,30,18,15,7,1,0,38.1,34.0
"2011","E00004619","E00004619","Total",243,17,2,2,7,2,6,1,8,50,68,29,20,16,12,1,2,38.3,35.0
"2011","E00004620","E00004620","Total",255,19,7,2,3,0,3,6,17,48,87,32,12,13,5,1,0,34.9,32.0
"2011","E00004622","E00004622","Total",405,6,8,5,5,4,2,0,53,105,137,36,16,19,7,2,0,34.4,30.0
"2011","E00004833","E00004833","Total",331,15,3,3,12,2,5,3,34,77,90,52,3,22,9,1,0,34.9,31.0
"2011","E00004834","E00004834","Total",442,35,18,9,20,2,7,6,30,70,140,53,14,13,21,3,1,33.4,31.0
"2011","E00004836","E00004836","Total",335,12,3,1,8,1,21,20,32,49,95,43,19,16,14,0,1,36.1,32.0
"2011","E00004838","E00004838","Total",258,14,6,4,6,1,7,5,16,28,82,44,12,14,12,7,0,38.7,36.0
"2011","E00004839","E00004839","Total",341,12,9,5,12,3,8,10,41,64,102,49,8,10,5,1,2,33.0,31.0
"2011","E00004134","E00004134","Total",188,8,4,3,7,0,2,2,17,19,48,42,6,12,13,3,2,41.0,39.5
"2011","E00004136","E00004136","Total",228,21,6,3,7,1,5,2,11,24,89,29,7,16,6,1,0,35.2,35.0
"2011","E00004138","E00004138","Total",225,18,7,4,0,0,0,1,2,22,82,29,16,29,13,2,0,41.9,37.0
"2011","E00004139","E00004139","Total",333,89,22,4,8,1,5,12,52,38,82,15,1,2,1,1,0,20.7,22.0
"2011","E00004144","E00004144","Total",230,31,3,6,5,1,0,1,8,18,86,19,23,16,10,3,0,37.3,35.5
"2011","E00004146","E00004146","Total",249,14,6,0,5,2,3,3,15,32,104,36,10,13,4,0,2,36.6,35.0
"2011","E00004147","E00004147","Total",225,9,6,2,4,1,0,1,7,37,80,33,11,24,8,0,2,39.9,35.0
"2011","E00004148","E00004148","Total",175,4,4,4,9,3,0,1,7,20,48,30,16,15,11,1,2,42.5,42.0
"2011","E00004149","E00004149","Total",337,25,7,4,7,3,3,5,14,43,105,49,19,19,22,7,5,40.1,36.0
"2011","E00004151","E00004151","Total",261,13,4,5,1,1,0,1,9,48,105,42,12,10,4,6,0,37.3,34.0
"2011","E00004153","E00004153","Total",206,13,3,4,5,1,5,1,7,36,71,34,8,13,4,1,0,37.0,35.5
"2011","E00004158","E00004158","Total",284,22,11,7,18,3,5,7,30,32,68,45,12,14,9,1,0,32.9,30.0
"2011","E00004161","E00004161","Total",201,9,5,2,10,1,0,1,16,32,62,19,15,12,11,4,2,38.7,32.0
"2011","E00004157","E00004157","Total",226,24,4,2,8,3,3,3,12,33,71,30,14,11,6,1,1,34.9,32.0
"2011","E00004159","E00004159","Total",394,26,31,10,32,17,8,12,23,34,92,57,9,22,19,2,0,32.4,30.0
"2011","E00004160","E00004160","Total",214,9,9,4,21,4,5,8,8,10,38,32,5,35,19,4,3,42.2,41.5
"2011","E00004164","E00004164","Total",383,30,26,11,25,5,12,12,20,26,86,74,9,23,17,4,3,35.0,35.0
"2011","E00004167","E00004167","Total",284,26,15,13,15,5,5,3,14,10,65,58,13,22,9,7,4,38.0,40.0
"2011","E00004122","E00004122","Total",236,29,12,5,8,0,2,2,8,21,74,39,7,12,14,3,0,35.4,35.0
"2011","E00004123","E00004123","Total",296,28,12,5,17,2,2,3,16,31,70,58,9,25,10,5,3,37.3,37.0
"2011","E00004163","E00004163","Total",393,33,19,8,28,6,8,8,21,54,98,62,19,13,13,3,0,32.8,31.0
"2011","E00004165","E00004165","Total",345,26,17,10,25,6,6,10,24,33,69,54,18,32,14,1,0,35.5,34.0
"2011","E00004166","E00004166","Total",416,42,25,22,40,3,13,12,19,31,86,68,14,20,11,9,1,31.9,30.0
"2011","E00004249","E00004249","Total",226,12,1,1,8,2,2,3,20,38,73,31,11,16,6,2,0,37.2,33.0
"2011","E00004252","E00004252","Total",252,19,5,2,14,3,4,5,14,29,65,53,14,12,11,1,1,37.5,39.0
"2011","E00004255","E00004255","Total",282,18,8,4,16,4,5,6,38,36,71,52,6,9,5,4,0,32.9,30.0
"2011","E00004258","E00004258","Total",236,6,1,1,1,0,4,2,45,57,72,33,6,6,2,0,0,33.1,30.0
"2011","E00004279","E00004279","Total",290,22,6,6,14,1,5,4,44,32,73,53,7,10,10,3,0,33.6,32.0
"2011","E00004281","E00004281","Total",251,12,2,3,13,1,8,10,22,39,69,38,6,18,6,4,0,35.9,32.0
"2011","E00004246","E00004246","Total",792,15,14,5,9,2,7,274,223,78,98,32,9,16,7,2,1,25.3,20.0
"2011","E00004250","E00004250","Total",271,10,7,5,9,3,4,4,31,37,73,51,14,16,2,4,1,36.9,33.0
"2011","E00004251","E00004251","Total",231,6,7,3,18,3,5,11,21,21,41,56,9,23,6,1,0,37.7,37.0
"2011","E00004280","E00004280","Total",211,8,1,1,9,2,2,2,10,23,59,42,17,21,12,2,0,42.7,41.0
"2011","E00004253","E00004253","Total",296,15,5,4,20,4,10,11,35,36,78,36,10,16,8,5,3,34.4,30.5
"2011","E00004256","E00004256","Total",361,21,12,12,21,3,4,6,40,49,96,35,12,19,21,7,3,35.4,31.0
"2011","E00004259","E00004259","Total",328,44,18,16,30,10,5,8,38,26,57,30,13,17,12,1,3,29.4,24.0
"2011","E00004261","E00004261","Total",275,15,10,6,19,1,3,10,39,34,59,45,15,13,4,1,1,33.5,30.0
"2011","E00004264","E00004264","Total",348,10,8,0,3,0,1,11,69,72,107,39,9,12,6,1,0,33.1,29.5
"2011","E00004244","E00004244","Total",292,29,18,12,25,1,4,11,16,23,65,49,19,15,5,0,0,32.1,31.5
"2011","E00004257","E00004257","Total",264,19,8,1,14,3,0,1,16,50,86,30,10,14,12,0,0,34.8,32.5
"2011","E00004260","E00004260","Total",220,22,5,0,8,2,3,3,16,17,69,52,9,9,4,0,1,35.8,37.0
"2011","E00004262","E00004262","Total",281,27,14,13,32,3,7,7,9,26,54,61,14,6,8,0,0,31.9,31.0
"2011","E00004263","E00004263","Total",385,45,23,15,45,9,8,8,24,27,98,59,9,10,4,0,1,27.9,27.0
"2011","E00004270","E00004270","Total",448,31,14,7,21,4,12,17,87,58,118,46,11,15,3,1,3,29.9,28.0
"2011","E00004271","E00004271","Total",328,15,5,4,19,4,3,8,50,52,97,38,11,14,8,0,0,33.0,30.0
"2011","E00004275","E00004275","Total",199,10,4,0,3,4,2,5,17,22,58,29,15,24,4,2,0,39.4,33.0
"2011","E00004277","E00004277","Total",259,14,7,6,7,2,4,4,20,30,84,35,16,18,10,2,0,37.4,35.0
"2011","E00004278","E00004278","Total",218,14,5,2,9,2,2,3,25,36,64,31,12,10,3,0,0,33.9,32.0
"2011","E00174656","E00174656","Total",222,8,0,2,7,0,0,10,36,31,57,16,14,19,18,3,1,39.4,33.0
"2011","E00174657","E00174657","Total",263,26,12,9,12,2,2,1,38,40,68,35,4,11,2,1,0,29.6,28.0
"2011","E00174658","E00174658","Total",173,5,2,1,4,2,4,2,19,22,48,40,7,6,10,1,0,38.7,35.0
"2011","E00004776","E00004776","Total",310,22,7,4,8,1,1,5,24,58,111,39,14,9,6,1,0,33.8,31.5
"2011","E00004798","E00004798","Total",242,24,4,2,8,4,1,4,6,32,89,40,8,8,6,4,2,35.8,35.0
"2011","E00004799","E00004799","Total",306,29,5,4,6,2,2,2,22,60,116,26,14,10,6,1,1,32.8,31.0
"2011","E00004801","E00004801","Total",286,13,5,6,6,1,1,0,28,40,125,43,7,7,2,2,0,34.4,32.0
"2011","E00004802","E00004802","Total",229,20,5,4,3,3,0,0,6,50,91,27,7,3,7,2,1,33.7,32.0
"2011","E00004804","E00004804","Total",219,14,1,1,4,0,0,2,10,49,90,31,3,9,3,1,1,35.0,33.0
"2011","E00004785","E00004785","Total",288,20,8,5,21,6,14,3,18,36,60,43,15,18,8,7,6,36.2,32.0
"2011","E00004787","E00004787","Total",281,12,3,5,8,5,0,3,14,53,93,48,12,14,9,2,0,37.1,33.0
"2011","E00004791","E00004791","Total",238,9,5,6,9,5,3,5,11,32,72,38,14,17,9,1,2,38.2,35.0
"2011","E00004792","E00004792","Total",267,14,12,2,13,3,2,2,17,27,92,54,11,8,4,3,3,36.3,35.0
"2011","E00004793","E00004793","Total",252,26,12,6,7,3,2,0,5,16,87,46,2,13,17,8,2,38.0,36.5
"2011","E00004795","E00004795","Total",251,20,12,3,8,0,4,4,10,25,89,43,16,9,3,3,2,35.9,35.0
"2011","E00004766","E00004766","Total",234,14,5,0,1,0,2,5,11,55,79,23,12,14,8,3,2,37.3,32.0
"2011","E00004767","E00004767","Total",296,20,9,4,10,1,6,3,12,52,112,39,7,9,8,2,2,34.3,32.0
"2011","E00004769","E00004769","Total",275,21,7,2,2,2,3,1,16,55,106,36,5,10,4,3,2,34.4,32.0
"2011","E00004774","E00004774","Total",206,10,5,1,6,2,0,1,14,35,72,24,9,13,11,3,0,37.9,32.0
"2011","E00004803","E00004803","Total",153,4,1,0,8,1,3,1,10,30,41,28,7,8,7,3,1,39.2,34.0
"2011","E00004812","E00004812","Total",358,28,13,7,20,3,11,6,34,52,88,56,13,14,10,2,1,33.3,30.0
"2011","E00004768","E00004768","Total",220,14,7,1,7,1,3,0,13,34,83,32,11,11,3,0,0,35.2,34.0
"2011","E00004770","E00004770","Total",204,11,4,0,9,3,6,1,9,18,55,47,14,15,11,1,0,41.0,40.0
"2011","E00004775","E00004775","Total",267,24,6,5,10,3,4,2,13,32,85,39,16,18,8,2,0,35.9,36.0
"2011","E00004806","E00004806","Total",256,22,2,3,9,0,0,2,12,50,103,23,13,10,6,0,1,33.9,32.0
"2011","E00004810","E00004810","Total",295,22,7,3,8,2,1,2,5,49,109,40,11,17,14,4,1,37.6,35.0
"2011","E00004811","E00004811","Total",270,13,5,4,10,1,1,2,27,39,100,38,11,11,5,3,0,35.2,32.0
"2011","E00004842","E00004842","Total",266,21,5,2,4,2,3,4,14,58,77,39,17,12,7,0,1,35.5,32.0
"2011","E00004843","E00004843","Total",206,8,4,4,13,0,1,1,12,37,77,23,8,7,6,2,3,35.2,31.0
"2011","E00004844","E00004844","Total",276,15,2,4,10,2,1,0,16,55,110,29,12,8,7,0,5,35.5,32.0
"2011","E00004845","E00004845","Total",240,10,2,1,4,1,0,1,11,49,83,35,12,24,6,1,0,38.9,33.0
"2011","E00004846","E00004846","Total",279,20,4,3,6,2,1,2,15,50,104,36,15,14,3,3,1,35.5,33.0
"2011","E00004847","E00004847","Total",238,13,2,0,3,2,0,1,20,58,77,21,7,18,11,2,3,37.2,32.0
"2011","E00004786","E00004786","Total",194,5,1,2,1,0,1,1,24,31,56,17,14,16,20,2,3,42.9,36.0
"2011","E00004788","E00004788","Total",249,18,7,2,8,1,0,1,22,56,83,28,3,8,8,2,2,33.3,30.0
"2011","E00004789","E00004789","Total",234,40,15,8,21,2,3,5,19,22,83,11,2,3,0,0,0,23.5,25.0
"2011","E00004790","E00004790","Total",245,9,4,3,11,1,2,4,13,31,92,45,13,10,6,1,0,36.9,34.0
"2011","E00004796","E00004796","Total",263,15,4,2,4,0,2,1,17,53,102,34,7,11,8,2,1,35.9,32.0
"2011","E00004797","E00004797","Total",336,23,12,11,21,6,8,5,27,26,96,44,14,24,14,3,2,35.3,33.0
"2011","E00004809","E00004809","Total",253,13,8,7,11,4,3,3,10,25,64,38,19,28,13,4,3,40.6,36.0
